,senti,id,review
7606,喜,1738090571,感冒再次袭来。。。anyway，明天考试加油！路痴也可以过科目二！
7607,,1374457295,xp系统真要淘汰了，装个iis浪费了我一晚上没弄好，早上换了个win7一分钟搞定了就。
7608,哀,1727464485,这个天气啊 这个雷 响的奥 [可怜]
7609,,1289060230,@家务男人 你的电话怎么停机了？
7610,惊,1429986504,脸上长了好多青春痘，原本以为我没有青春，原来我的青春现在才开始。[吃惊]
7611,哀,1739143062,分享图片@无知男士 @江婷其实是初中生 @网名长有个屌用 @王静变回王恺雪 好多蚊子啊！晚上怎么睡?
7612,,1621653861,周六带孜眼科医院检查，一只眼睛0.8，一只0.6，然后做了二项更深入的检查，医生说即将要近视了，配了眼药水和胡萝卜素，二个月后复查，现在电视手机一律不准碰，甜的也要少吃，期待复查会有所好转
7613,,1460568415,我在@墨迹天气，发布了一张最新#墨迹时景#照片！成都，多云，25度，西北风2级。
7614,喜,1836970787,今天谁是卧底 给了个约炮 我看他们又激动又兴奋的 兴高采烈玩了好久好久原来我是卧底！！！！！！啊 原来他们是一夜情！[哈哈][哈哈]
7615,怒,1403753321,我恨燕京，每次喝了头都要炸[怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒][怒]
7616,哀,1804049744,最近桃花运比较盛，纠结，伤不起。。。
7617,哀,1808729200,没事又跑来这里闲坐，人生无趣啊[抓狂][抓狂]
7618,哀,1181434825,奥沙利铂+苏立已经用了两个疗程了，第一个疗程结束感觉尚可，肝区不适感明显减轻，但第二个疗程做完后，不适感似乎卷土重来了。估计铂类药物已经耐受。如果真是这样，就很糟糕了，因为不知道还有什么方法可以控制它了。
7619,,1846427617,睁开眼后，就是第二天十点多啦！看似，有点不务正业，但其实 是我更多不愿和生活较真 计较 讲究。因为“不求与 ” “不牵强与 ” 早在那几个月弄明白了……
7620,,1813462107,【红薯养生功效】1、和血补中，营养丰富；2、宽肠通气，促进排便；3、益气生津，增强免疫；4、含抗癌物质，能防癌抗癌；5、抵抗衰老，防止动脉硬化。红薯含有大量黏蛋白，使人体免疫力增强；还具有消除活性氧的作用，避免了活性氧诱发癌症。又因红薯中含钙、镁较多，所以能防治骨质疏松症。
7621,,1247051634,恰好这个日子我休息，天意弄人啊
7622,哀,1858615202,今年收成太差，感觉不会再爱了。[泪]
7623,,1686691097,过去的涂装都弱爆了!!!夜光版MR2。
7624,,1652606152,转来转去，转回家！[睡觉][睡觉]
7625,哀,1495947484,昨晚去医院看望一个多年不见的老同学，近两年不常联系了，看到以后那是那么亲近，都混了多年，但打招呼，开玩笑的方式还是那样。不过看到他躺在病床上，多少有些难过，除了有了孩子，我不知道自己的生活是否有喜可报。多少心中有点难过。
7626,哀,1463707431,[晕]猴子是小蜜蜂吧，，，，看得真焦急吖[衰]
7627,怒,1785815317,非要在今天给我打电话吗，傻逼再见傻逼晚安，神经病
7628,哀,1554943515,购物节终于过去了~~~虽说花自己的钱很爽，但是看着银行卡里惨淡的余额。。。哎，节省开支吧。。。不然这个月要活不下去了。。。
7629,,1587722507,最左边的那位别太激动啊!!!!!!
7630,,1699401981,疗伤烧肉粽……对粽子月饼汤圆这些传统食品我的抵抗力和防御力是零……
7631,哀,1594778713,走路上班Day4，半路想上厕所[泪]
7632,喜,1120840343,正在享受书记待遇哟～[太开心]
7633,,1435585505,谁要美国万圣节小南瓜藤啊？还有三株！我家庄园种不下了！！！
7634,哀,1088663305,最近，诸事不顺，先后修了自家的两辆车，结果修好旧伤，接着又出新伤。
7635,,1716934843,@my-zrong 上次买的种子每种种了一些，全部发芽了 完全不知道怎么办，@以太世界 昨晚梦到你了 我们大战小怪兽，@AsleepOrDead 看到你留言了 最近好热 这几天偷懒没去练车，顺代向坨坨和坨坨爹问好，
7636,喜,1830401690,一件好玩儿的事！我问：耶～今天早上有没有上数学课啊？朋友A：好像没有吧！朋友B：没有吗？那今天早上那个女的是那个啊？（我想当我亲爱的数学老师听到我们的对话一定会感到一阵“蛋疼”虽然她是女的）
7637,喜,1802593503,第一次现场看飘移，帅呆了！！！
7638,哀,1776228955,手要留疤了。惨了。有什么方法去疤好点呢？请指教！
7639,哀,1640906947,不吃辣了，555，忍了，一定要忍住~
7640,,1854388857,也许承诺，因为没把握。今天有点儿冷哦，矮冬瓜，好久切吃@小莫莫是好伙伴
7641,,1406520382,凤姐语录：“林书豪长得不够帅，我希望将来我和老公走在一起，人家会很羡慕的对我说：哇！你老公好帅！而不是：哇！你老公居然是林书豪。我觉得帅可以当饭吃，但篮球不可以当饭吃，找个明星结婚，老公身边永远有很多粉丝，容易带来生命危险！”。。。
7642,,1404476797,我的学生们要占山扯旗子啦，＂果岭小王子＂自然叫＂果岭队＂[威武]，一早，章程出来了，队标也有了。[威武]议议，二选一。
7643,,1686691097,双车记。豪华与速度的两个极端，几乎同时同地被我遇上。同是终极版本，同是全球限量，同是超高价格，同是无牌上路，同在成都。。。
7644,,1307523150,女人决定嫁给一个人，只需一时的勇气；守护一场婚姻，却需要一辈子的倾尽全力。因为，从一开始，爱情就是一件浪漫的事，而婚姻，却是一件庄严的事。结婚不只是两个人的结合，也是两伙人两个团体的结合。嫁给一个男人，也是嫁给一个家庭，也是要接纳他的家庭成员，亲朋好友。爱你的女人也要爱她的家人。
7645,哀,1291919725,天气开始往很凉的方向发展了，一到这个时候就很想吃小零食！[委屈]
7646,,1299813957,三亚，一行人，露营，沙滩、夜晚、水果，吉他。
7647,,1858615202,当经济半小时变成焦点访谈的时候，只能说明我们有关部门的工作十分差劲。
7648,惊,1761522542,天哪，为什么冒出这么多僵尸粉[吃惊]
7649,喜,1463707431,我也忒天才了 会玩微信啦 哇啦啦哇啦啦[呲牙]
7650,喜,1854580355,最后一次大学球赛结束了！过大于功！我爱景观！！！
7651,,1747922573,平生不会相思，才会相思，便害相思。
7652,,1784177824,今天领导给我短信了，唉，看来决定该下了，但为什么我还没感觉到什么呢？看来该出去走走了
7653,,1747460995,【简单化妆步骤，菜鸟成“星”必经之路！】想学化妆的MM们学起来~~
7654,喜,1823353397,原来都已经被你看穿了，也难怪，我们认识快7年了。三天足够让一个人更加清楚的认识自己，自己曾经说过的不放弃就用剩下的日子证明吧！我不会输，永远都不会！
7655,怒,1677636814,有些短语说成缩写真TMD难听啊，比如“生快”，“取关”这两个。听起来就像是深夜大排档的醉酒男拉着陌生妹子叫媳妇一样恶习。
7656,哀,1768575503,今天晚上的场面我HOLD不住了，上帝啊，把我从这个可恶的世界上带走吧！[泪]
7657,,1652376852,@紫葵祎 你的阿拉斯加极品黑鳕鱼到了
7658,,1280256117,米兰在前场是有技术优势的，萨波纳拉的首发在中路起到了突击型前腰的应有功效，只不过如今球队的前场架构太过松散，形不成持续性压迫；下半场后半段球队体能下降后造成的中场失势是为必然；anyway，今年结束了，明年我们再努力，Forza Milan!
7659,喜,1719698711,今天犯了很多错，不过依然是美妙的夜晚
7660,,1307523150,不管所有人怎么说，我都认为自己的感受才是正确的。喜欢的事自然可以坚持，不喜欢的怎么也长久不了。永远不要去羡慕别人的生活，即使那个人看起来快乐富足。永远不要去评价别人是否幸福，即使那个人看起来孤独无助。——幸福如人饮水，冷暖自知。你不是我，怎知我走过的路，我心中的乐与苦。.
7661,哀,1838251843,唉。。。我需要二级甲等医院的证明，哪个帮我开一个啊？！
7662,喜,1394654871,晚上网络太火爆了，短信都发不出去，同学们谅解下。明天早上八点半下面操场集合，不要睡过了~还有，谢谢关心！[嘻嘻]@小-妍-子 @发短信不留名的孩纸~
7663,怒,1839227252,今天看了个报道，我觉得异常的愤怒！日本人把我们中国当做什么了？为什么这次丰田召回问题汽车，又把中国市场排除了？我们就是试验场和垃圾回收站吗？在美国，丰田总裁亲自道谦，而中国呢？我觉得我们应该提高自我保护意识，政府也应该站出来，美国人的命值钱，我们中国人的命就不值钱吗？公平何在？
7664,哀,1761095001,跟你们不一样，我是越临近期末越不想去上课。见天懒着，啥也不做。让人越看越不顺眼。想问问，你们怎么就一起床就有使不完的正能量，谁给你们的啊？不要说我大早上没啥正能量，即使有，也被起床这事给消耗殆尽了。再说了，这么一天就靠这么一股子正能量支撑着啊，真够可以的。
7665,喜,1823353397,”收集快乐，过滤悲伤“，你的话我记住了，谢谢你这么关心我o(∩_∩)o
7666,,1764829511,一少妇买了4s打算越狱。到店里不知道怎么说，憋了半天爆了一句＂老板我要出轨！＂ 老板愣了几秒果断给她装了微信。「转」
7667,哀,1769518853,累了。倦了。天平总是摆不平衡。总是觉得有愧疚感。
7668,哀,1774022847,6月6日，现在住的房子签了买卖合同，虽然有点不舍得，但也没办法啊，新房子资金压力太大了啊！
7669,,1855988217,对待大盘还需冷静~言底还差一点条件
7670,,1762650340,你们看，我们的少妇。她说是她玩的，你们怎么看。@硬心金刚 @是你倾了城 @鸟儿飞_真是大的让你合不拢嘴 少妇你怎么看呢@猪猪猪兔子123
7671,,1662874385,刚才在公交车上，前面坐着一位黑人美女，和一位本地男人两人大声的用英文交流着。我英语不好，但他们交流的实在太投缘了，想不听都难。就那几个还记得住的单词凑一起，就不小心听懂了他们的对话。他们刚认识，从国家到工作，到休息时间，到住址到女朋友。直到下车看他们还是舍不得分别的样子。
7672,喜,1768351683,明天就是我人生的一次考验，加油，高考我一定能成功。
7673,,1289060230,@西狂警务室 今天我手机收到这样一条短信：（邮政提醒：你有一份邮政包裹尙未签收成功请致电：0774-2361530及时签收，发件人：15820675014），然后我打了0774那个电话，说我一个包裹从昆明寄过来的未答收，寄件人是张华，里面是毒品，提供了一个刑警大队的电话：0774-2363236报警，经查都是假的。
7674,哀,1787174223,状态极差，在办公室坐立不安，又极其困……
7675,,1768575503,深夜一点半，做一件见不得光的事！
7676,怒,1739143062,你们能感受到这天气在操场上蹦蹦跳跳个多小时的滋味吗？fuck[怒]
7677,,1739143062,成功是没有什么捷径的，它唯一的捷径就是坚持。坚持是获得成功最简单最有效的捷径。认准一个方向，不需要消耗你多大的脑细胞，你就一直往前走，不要回头，相信你自己，一定会走到目的地。——早安，各位！
7678,,1783188145,看来这交通一卡通快该出政策了，无论是几个月前民众质疑巨额押金流向何处还是现在质疑为什么退卡难，都将敦促有关部门去处理。希望这最神秘的有关部门能处理好，得到民众的认可。
7679,,1669312422,很多姑娘都会有担心自己嫁不出去的时候，但是没关系，不要在意这个。你只需要安心过好现在的生活，做自己喜欢的事，成为自己喜欢的人，然后，十年后你就会发现——————你担心的事原来是真的。。。
7680,怒,1799191595,蛮横无理~以前好好的一个人怎么就这么无理呢~[失望]
7681,喜,1718941055,《文心雕龙》这本书，真不错。涉及面很广，值得再看一遍。
7682,,1665398593,从施瓦辛格到迪卡弗里奥到基努李维斯到约翰尼德普到爱德华诺顿…
7683,喜,1082070110,中国好声音，质量依旧啊！看的激动呢
7684,哀,1842006107,天天晚上做噩梦，小心肝承受不住了。
7685,,1460568415,开始下雾了我在@墨迹天气，发布了一张最新#墨迹时景#照片！12月15日19时发布：当前成都多云，10℃，东北风2级。今天夜间多云，6℃~14℃。
7686,,1674184654,校园里的花～@EvelynHao
7687,,1764829511,办公室有一女同事，为人豪爽可爱，和老公感情特别好。有一次我们吃饭说起小三，我问她：你老公要是有外遇了，你跟他离婚吗？她斜眼看看她老公，淡淡地说：我这辈子没有离异，只有丧偶！
7688,恐,1700864931,思想上出现了懈怠…怎么办，怎么办！
7689,,1633649882,"我在 @知乎 回答了【作为一名高中生开发的一款消除类游戏如何推广和改进？】：Dots: 一个关于连接的游戏 敢问作者可否是 ""借鉴"" 此游戏? 至少"
7690,,1677411083,嗯，有一天我也可以练就金刚不坏之身。在跟男朋友说分手的时候，能毫无留恋的，毫无感触的，只有厌烦与冷漠的分手，然后继续的找下一个男朋友。这样才会体会到爱，而不用为爱伤神
7691,怒,1822351215,人做到这份上也算绝了，真他妈脑子有病，没别的解释就是脑子有病，正常的人干不出这么脑残的事。我活了二十多年还从来没人拿这种破事把我气个半死！！！！！！脑子有病有病有病有病！！！！！
7692,,1609951957,#挥泪告别广告君#广告君，你由正面突击改为地下工作者了？我怎么不知道这个重要情报嘞？
7693,喜,1623658540,呦呦呦~跟大帅哥除了烧烤就是烧烤~哈哈哈，梦幻拖拉机多爽!！!@顾顾顾什么 @雷雷雷雷雷裤裤
7694,,1781354291,啥叫好女人，都学着点！！ #Camera360照片分享#
7695,喜,1416910277,老公封的红包，哈哈哈，巴适巴适
7696,,1181434825,自己的感觉还是对的。去拿了CT检查报告，肿瘤得到了有效的控制，边界已经很模糊。昨天，也就顺理成章的做了第5个疗程的治疗。这次比前几次都要难受些，打完针剂手特别的麻，肠胃也不是很舒服。 也许是药物的累积作用吧
7697,哀,1743848562,前天洗的衣服，昨天早上下雨了当自己起来时候天又放晴了，想着不用收了直接晾干就行，结果是今天下午又下雨了，于是我洗的衣服就是干了湿，湿了干，这下又湿了。。。可怜我的衣服真是几多坎坷啊！
7698,,1801018257,下个月31号就要离开这里了，也许换个地方会好一点！
7699,,1667499794,无名小卒祝你幸福，我很久很久之前就知道你不会停下脚步，我也没那种天赋
7700,,1769223735,很多人都说自己想要成功，但实际上没有那么想，只是有点想而已。绝大多数人对成功的渴望甚至比不上对睡懒觉的渴望！！！！！
7701,喜,1497129524,终于可以过一个两天都在家里的周末了。开心，放松，没有任何应酬，不用出家门。也不知道多久没有过过这样的周末了。为下周即将到来一周忙碌准备一下。
7702,怒,1616327350,芬兰诺基亚！芬兰诺基亚！最大手机公司倒闭了！王八蛋老板埃洛普，吃喝嫖赌欠下了3.5个亿，带着他的小姨子跑了！我们没有办法，打开仓库拿着手机抵工资！原价都是一千多、两千多三千多的手机，统统二百块！统统二百块！！埃洛普王八蛋！你不是人！辛辛苦苦给你干了大半年，你不发工资！你还我血汗钱！
7703,哀,1788951410,后天补考，我还在看电影，还有什么东西可以使我紧张，没救的孩纸！
7704,,1847212732,这个太刺激了 曼城和曼联的球迷受不鸟了 中立球迷也受不鸟啊
7705,,1815169475,有史以来第一次，在我们这个时代里，成千上万训练有素的人耗尽自己全部的时间，只求能打入集体的的公共头脑，目的在于操纵、利用和控制，这就是他们的意图
7706,,1813462107,【太浅的绿叶菜营养价值不如深色的好】大棚内的蔬菜远比直接光照作用下生长的好看诱人，叶子颜色浅，但营养成分肯定没法跟自然生长的应季蔬菜比。所以买绿叶菜要挑深色的。
7707,,1784177824,我还是觉得我的命运是既定的，总是在要发生什么的时候，我知道就会有特别的人或事会出现，这三天已经密集出现太多人了。
7708,,1022255657,【为什么没有男人问女友（老婆）这个问题】我和你爸同时掉进水里……你先救______？（请女性正面这个问题）
7709,,1394803633,中国现在所谓的开放，只是让年轻女孩于潜移默化中接受西方发达国家的消费文化，而中国大多数年轻女孩的收入，却还处于第三世界国家的收入水平，于是只能成为苦苦逼自己拼命赚钱的女青年，简称苦逼女青年。
7710,哀,1219629994,不服老不行啊，被学员们甩开了三条街[抓狂]
7711,,1787552622,重庆的最后一晚。。。下一站——昆明
7712,,1801739222,增肥，增肥，咋个增来还有84斤。吃，吃，吃，我要使劲吃
7713,,1437470793,怪不得说男人要骑马，从悬崖下驴道一路骑上来太有快感了。。
7714,,1747361820,停下，水方能清澈，静下，心才能明确。远离浮躁。
7715,,1085281092,普通公务舱乘客好像没有这种待遇 哦，更别说经济仓了
7716,,1685866261,西游降魔，一万年太长，要是爱，现在
7717,,1799798790,脑袋空空，这年纪不知好事坏事。。
7718,哀,1823327204,上班的孩子伤不起啊，我饿啊..............
7719,,1156165953,周末，带甜去复旦。 甜：妈妈，我们去哪里啊？ 我：复旦。 甜：孵蛋啊？孵什么蛋？ 我：好吧，可能是鸡蛋。 甜：复旦大学么，我逗你玩呢，妈妈。 我：...
7720,怒,1229650151,每当提到钩鱼岛，我就非常气，曰本你凭什么说，钩鱼岛是你的，就象是一个贪官，贪了钱，被发现后才招了，进了牢房才明白。
7721,哀,1830401690,丝巾 不是帽子 也不是章鱼·泪奔了·······
7722,,1183168890,世界上最心痛的感觉，不是失恋，而是我把心给你的时候，你却在欺骗我。————推荐收听★
7723,喜,1725929893,哈哈哈，王诗龄好呆萌，笑死我了[笑哈哈]
7724,,1218056214,人就这么一生，开心很重要。开心也是一天，不开心也是一天，干吗硬要逼着自己不开心呢？是啊，人就这么一辈子，做错事不可以重来的一辈子，碎了的心难再愈合的一辈子，过了今天就不会再有另一个今天的一辈子，一分一秒都不会再回头的一辈子，我们为什么不好好珍惜眼前，为什么还要拼命地自怨自哀？
7725,,1416753840,怀念Aero的童鞋们，下个试试吧。
7726,哀,1669312422,好累啊~~赶紧over吧……[悲伤][悲伤][悲伤]
7727,,1394654871,真的错过了，也不要后悔。在诱惑面前，又牛逼一把。
7728,哀,1088882280,一到这个点，我又开始觉得自己有毛病了，我也不知道要怎么说才好。总有种其实所有的错都是我的错的感觉，这种感觉很不好，但我不知道要怎么调节，我现在一点都不想见人，也不想回家。
7729,,1497129524,爱的六种遗憾：⑴不是跟自己最爱的人结婚。 ⑵找到最爱的人，却无法相处。 ⑶找到喜欢的人，却已太迟。他/她已婚嫁，或身边已有人。 ⑷碰见令你动心的人，可惜你的年纪足以做他/她的长辈。 ⑸爱的人结婚了。 ⑹他/她离开你，但选了一个条件比你好很多或很差劲的人。
7730,,1747460995,【你瘦不了的原因是什么？】①没空减肥；②太过结实；③喜欢吃的食物非吃不可；④缺乏运动；⑤生活太安逸太幸福；⑥找不到动力；⑦得过且过；⑧用吃犒赏自己；⑨自我放弃；⑩很会找理由；补充吧……转发吧……勉励吧 。
7731,哀,1728888040,博饼白拿50块钱！状元没有别人大！五子登科带6被6子踩[泪][泪]
7732,,1802630357,上班累点没什么，只是心灵要有所归属
7733,,1220573681,“我们在改革中坚持了两条，一条是公有制始终占主体地位，一条是发展经济要走共同富裕的道路，始终避免两极分化。《邓小平文选》 “社会主义的目的就是全国人民共同富裕，不是两极分化。如果我们的政策导致两极分化，我们就失败了；如果产生了什么新的资产阶级，那我们就真是走了邪路了。
7734,喜,1852523015,@秦时明月官方微博 和 @古剑奇谭 的联姻，真的是强强联合了，国产动画和国产单机 加油啊
7735,怒,1765161821,映秀不让上都汶高速，尼玛堵了三个多小时！
7736,哀,1788388863,年纪大了，酒量真不行了，3两就要倒下了，哎！！！
7737,,1689968463,一个人发展的越好，那么他犯过的错误就越多。一些人过中年，还没有取得成绩的人，基本上没有犯过什么错误。他们在年轻的时候力求稳妥，小心谨慎，看似没有失去什么，却失去了从错误中成长的机会，辜负了自己可能的成就，从而让自己变的平庸。
7738,,1610646041,来杭州几天估计长了几斤肉了。天天吃大餐。
7739,怒,1733691280,伦敦奥运会，你老牛B了：中国队赢了不行，怀疑你吃兴奋剂； 平了不行，国旗给你挂下面； 输了也不行，你丫的消极比赛 ；有意见更不行，申诉被驳回还罚款！
7740,怒,1700248644,愁啥人，老的老的吵，小的小的吵，一个个都没点样。
7741,,1627315004,第十五天 时间总是很快 开学都两个星期了 有些东西貌似一直在变 那么 我们只要去适应就好了
7742,,1708819791,柚：多米是什么意思？妈：就是有好多好多米。柚：什么米？妈：。。。柚：糯米，有好多好多糯米[汗]@多米麻麻Joyce
7743,喜,1829525792,今天是10.5，连续几天都是好好的日子，这是一个急性子的新娘，新婚快乐啦
7744,,1777109043,突然想找个人聊聊天，吹吹水，饮饮酒~
7745,哀,1847212732,[衰][衰][衰]这次真不相信有奇迹了，散了散了[泪]
7746,,1837894673,梦见了一个高中毕业都没联系过得人
7747,哀,1808729200,老公半夜抽疯，白天跑去钓土鲫鱼给我做鱼吃，这个时间真的伤不起啊[打哈气][打哈气][打哈气]
7748,喜,1766125395,这就是幸福   睁开眼就有东西吃
7749,怒,1775421504,不要装出一幅受委屈的样子，不要弄的跟弱智被欺负的样子。谁也没欺负你 谁也没对不起你 好吧！
7750,,1415622551,“老公，我想吃泡面。”“我给你煮去。”“我不想吃咱家那个牌子的。”“那我出去买。”“煮完家里全是泡面味儿，难闻死了。”“那泡好了给你拿回来。”“凉了不好吃。”“那咱们出去吃。”“外面太冷，我又懒得穿那么多下楼。”“你到底想怎么招？”“想吃泡面。”男人是这样被逼疯的...
7751,惊,1770980324,@小肥肥肥猫 你居然用手机诱导我姨甥陪你玩。
7752,,1671035882,时光荏苒啊，当年的体育委员现在已经是辣妈了[可爱]@small_jody 你是有多爱味飞的牛肉？[疑问]
7753,怒,1659931670,N久没吃禽肉了，中午刚吃了从北京而来的鸭，本以为放心。结果一开网页——“北京首例禽流感”几个大字，真尼玛。。。（掀桌而起）
7754,哀,1735111290,选修课遭遇更年期老师……以后不用逃课了……[泪][泪]
7755,,1281577162,湖南8月10号在长沙通程国际大酒店举行湖南企业家电子商务交流峰会！企业家们的盛会，电子商务模式的探索。我们公司承接票务发放，如有想参加的企业家们，可以给我留言办理参会手续。企业家思想集合，您不容错过！
7756,,1307523150,"一件事，就算再美好，一旦没有结果，就不要再纠缠，久了你会倦，会累；一个人，就算再留念，如果你抓不住，就要适时放手，久了你会神伤，会心碎。有时，放弃是另一种坚持，你错失了夏花绚烂，必将会走进秋叶静美。任何事，任何人,都会成为过去,不要跟它过不去,无论多难,我们都要学会抽身而退。"
7757,,1142270774,＂小伙子，你太年轻了，你以为你微博里真有那么多人关注你？其实都是我一个人关注的，不然我换个马甲发同样的话给你看。＂
7758,哀,1840574420,果然是一年不如一年了 我大山东理科线都沦落到554分了
7759,,1548645824,不要为了所谓的灵感或是恰当时机而等待，灵感的确是存在的，但是它必须在我们行动时才会出现。
7760,,1814391690,好久不见，，又胖了[酷][酷]……听说明天有班上，我就先睡了[睡觉][睡觉]
7761,喜,1792120544,天，不行了，笑死我了，活佛济公3简直就是古装扮爱情公寓。
7762,哀,1717051162,陪小靓吃牛排，空腹喝了杯咖啡，好久没喝了，这会儿心慌狂想吐[晕]
7763,哀,1466675034,原来，记忆是随着时间的延伸，越来越深刻的。。。纪念我的偶像以及一些逝去的回忆。
7764,哀,1836033401,读书的时候想着放假。放假了却还要呆在学校。呆在学校就想着回家。回家了又想去学校。人就是这么纠结犯贱。
7765,,1597878140,Hello-baby们 欧美2013欧洲站新款高帮真皮系带平跟立体花朵铆钉休闲潮鞋女鞋 里外全真皮制作 奢华真皮立体花 2013流行铆钉潮人必备 专柜品质 少量现货 包邮价400
7766,喜,1080526694,各种遗憾，各种不巧合。但总归是还有机会的，加油，努力！
7767,,1764829511,公司前台美女哭着要辞职，同事们很奇怪问：“做得好好地，干嘛辞职啊？”美女大怒道：“我也不想辞职，但是公司有个王八蛋叫高潮，总是迟到！”经理劝道：“那你也不至于辞职啊！” 美女继续解释道：“他迟到不要紧，问题是每天都有人问我高潮来了没有？我真受不了了”
7768,,1652948144,看过了黑天鹅，明白，人不能过于追求完美
7769,,1263078705,为什么好多人都在悼念曼德拉？因为中国人爱凑热闹。在他没死的时候谁关注过他。他一死，新闻一出来，大家一看，恩，觉得是个英雄，赞无数个。我觉得这毫无意义，大家明儿就把他忘了。
7770,,1591938491,最初设定一些人物还是浅光杂志社里的人。好吧刚开始写了小五跟我还有安以痕这只猪，下面会出现什么人可以敬请期待了～
7771,,1766974447,听说我要开始上班了 我们狗儿眼流花儿都包起咯
7772,怒,1843459341,真是人至贱则无敌  我没做有害于你们的事  你莫名其妙就给我一刀  行  孙子们  给我等着
7773,,1699039280,小米把全部16万台库存全部销售一空，雷军听到这一消息后，第一时间拿起手机，打给了售后中心：“喂，你估计一下，16万台出去了，三个月后返修的不下5万台，咱们能修的过来吗？……啥？……我问你，咱们是不是修的过来！我问．．．靠！” 雷军把手里的小米手机放下，从口袋里拿出爱疯，重新打了过去……
7774,哀,1730028145,今天很罪恶 不饿的情况下 吃了一大碗自己炒的米粉 我神经了
7775,,1850746921,如果你是一个立志要学会理财的人，那么，记账是不可跨越的第一步，如果你前一两次不能坚持记账，也不知道怎么分析数据，没关系，总结经验、学习方法，慢慢就会好的~#个人理财#
7776,,1650669421,对@何炅 说：偶然在奇艺网看到的.....何老师，你被整容了了了啦啦啦~~~
7777,,1850933843,不要为别人委屈自己，改变自己。你是唯一的你，珍贵的你，骄傲的你，美丽的你。一定要好好爱自己。
7778,,1728888040,有图有真相。我见过最贵的沙发！
7779,怒,1441034222,[气死了]大清早就被啊鸡骗 死啊鸡打扁你[toto数落]
7780,喜,1738536002,这老师古筝弹的真不错…大饱耳福啊！！！而且各种羡慕嫉妒恨……[害羞]
7781,喜,1737369257,像《指环王》、《纳尼亚传奇》之类的系列电影，不看之前觉得很傻很天真，看了一两部就无法自拔啊。
7782,喜,1784647422,生日愿望希望21岁的道路上幸福一直永存！
7783,,1218056214,和谐家庭10条吵架公约: 1、要热吵不要冷战；2、要文斗不要武斗；3、就事论事不翻帐；4、严禁在公共场合、家人、孩子、朋友面前吵架；5、请使用文明语言；6、当天的气当天解；7、吵架时不提分手；8、双方要轮流道歉；9、男方要迁就女方；10、女方要体谅男方。——遵守此条约，吵吵更健康。
7784,,1855988217,大宗商品大跌~中国平安大量抛出~香港那平安都跌13%~估计国际版溢价修复和外围保险公司都有一定影响~穗恒运A在下午抛半仓价位10.68
7785,怒,1814264061,爱的太坦露，味道很苦。我是不是你最疼爱的人。谁他妈分手快乐，谁傻逼啊！
7786,哀,1795811777,想写点儿东西，结果什么都写不出来，黔驴技穷了。。。
7787,哀,1844872061,今年买了三件羽绒服了，可是我又看上了一件，我该怎么办呢。。。。。。。。。
7788,喜,1772658841,"最近大家在教室见我的第一天面就说，""武一名，你咋起那么早，比我还早！“  并且面带惊恐的表情  我只想说哈哈哈哈哈哈哈哈哈哈哈哈……"
7789,,1399340482,转战到了淄博～～～再继续战斗到滨州～～～
7790,喜,1788177885,哈哈哈哈哈哈哈哈无意中搜了下杨幂和冯叔的被雪藏了十年终于要上映的新电影《大寒桃花开》……男主叫大寒……女主叫……桃花开……哈哈哈哈哈哈哈哈，确定不是来搞笑的么……
7791,喜,1795755237,班主任买的哦。坐排排吃果果，果果香，臭姑娘！[礼物][礼物][礼物]
7792,,1667499794,[1/3]遇着嘛事儿都往开里想点儿，攥着一件事儿跟别人较劲儿，最后还不是跟自己过不去。年轻就这么两年，没有杀父之仇夺妻之恨嘛事儿都好说！俩人吵架先道个歉，说个好话，其实她嘛都知道，怎么你都不会亏。收起无聊的平衡感和自负心，用到该用的劲儿上去，又不是没事儿做。东想西想的也差不多就洗洗睡
7793,,1698894844,【今天是投票日】刚给区人大代表候选人投出我的神圣一票。问题是，我只认识其中一位，另三位完全不了解背景及情况。按概率说，排前三位的被投上的几率大些，因为人都有惯性，从一到三优先了。
7794,哀,1843459341,感冒  咳嗽＋过敏……关键是今天晚上还得上大夜班[悲伤][悲伤]
7795,,1846845327,我們錯的就是把學術答辯錯以為是一場像高中畢業一樣的訴說禮。要記住那種夏天的味道。淡淡的，巧剋力香味。
7796,惊,1085281092,突然发觉，下周宝宝就要上幼儿园了。时间过的还真是快，第一次给他们换尿布好像就发生在昨天，一晃，要送幼儿园了！
7797,,1788856740,刘翔“被犯规”事件看4大门户：网易报道最快内容最详尽；新浪视频多，综合信息全；搜狐没什么及时有效的信息，腾讯全是讨厌的腾讯微博。
7798,喜,1728057213,哈哈，我老妈太搞笑了，看我是歌手，林志炫唱完的时候她说：就这么唱完啦，唱的爽啊，就这么被骗过去了…就因为林志炫没歌词就这么被歧视么！
7799,哀,1835753134,昨晚失眠头疼胃疼 爬不起来，原计划又被打乱，为什么每天都有不可控因素？！ 执行planB
7800,,1307523150,女人看男人最基本的只有两点，一是他有没有能力养活好自己，二是他的家庭环境父母为人。前者让你定心，后者让你舒心，而这两件事钱是解决不了的，而钱都解决不了的问题，才是情感中的大问题。
